long,lat,unique_squirrel_id,hectare,shift,date,hectare_squirrel_number,age,primary_fur_color,highlight_fur_color,combination_of_primary_and_highlight_color,color_notes,location,above_ground_sighter_measurement,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,other_interactions,lat_long,zip_codes,community_districts,borough_boundaries,city_council_districts,police_precincts
-73.9681627331154,40.7785099665602,17E-PM-1018-02,17E,PM,10182018,2,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,On the rock,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9681627331154 40.7785099665602),NA,19,4,19,13
-73.9765016413674,40.7740672862953,9A-AM-1013-06,09A,AM,10132018,6,Juvenile,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9765016413674 40.7740672862953),NA,19,4,19,13
-73.9690175838534,40.7760432720017,14F-AM-1007-05,14F,AM,10072018,5,Juvenile,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9690175838534 40.7760432720017),NA,19,4,19,13
-73.9766541879006,40.7674077265375,2E-AM-1010-06,02E,AM,10102018,6,Adult,Cinnamon,NA,Cinnamon+,NA,Above Ground,35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,leaping branch to branch,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9766541879006 40.7674077265375),NA,19,4,19,13
-73.9642988690682,40.7795591281979,19H-AM-1010-04,19H,AM,10102018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,runs from human w/ dog,POINT (-73.9642988690682 40.7795591281979),NA,19,4,19,13
-73.9700759073973,40.7680560871695,5I-AM-1010-01,05I,AM,10102018,1,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9700759073973 40.7680560871695),10090,23,4,51,11
-73.9799311173259,40.7685576997559,2B-AM-1010-03,02B,AM,10102018,3,Adult,Cinnamon,NA,Cinnamon+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9799311173259 40.7685576997559),NA,19,4,19,13
-73.9699573485164,40.7765857838015,14E-AM-1008-10,14E,AM,10082018,10,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9699573485164 40.7765857838015),NA,19,4,19,13
-73.9574809028248,40.7950013620207,37D-PM-1014-04,37D,PM,10142018,4,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,TRUE,chasing (a chipmunk),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9574809028248 40.7950013620207),NA,19,4,19,13
-73.9714242426496,40.7744535798123,11E-PM-1012-05,11E,PM,10122018,5,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,"foraging (foraged,ran to tree root,munched)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9714242426496 40.7744535798123),NA,19,4,19,13
-73.9639024988123,40.7776953065849,18I-PM-1007-01,18I,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,25,NA,FALSE,FALSE,TRUE,TRUE,TRUE,hanging upside down,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9639024988123 40.7776953065849),NA,19,4,19,13
-73.9766693184436,40.7708879215854,6C-PM-1020-01,06C,PM,10202018,1,Adult,Gray,White,Gray+White,NA,Above Ground,25,Across Transverse,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9766693184436 40.7708879215854),NA,19,4,19,13
-73.957138759793,40.7955926035055,38D-PM-1006-02,38D,PM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.957138759793 40.7955926035055),NA,19,4,19,13
-73.9604083891356,40.7910284106931,32D-AM-1013-05,32D,AM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,10,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9604083891356 40.7910284106931),NA,19,4,19,13
-73.9743970455533,40.7687880243986,5F-PM-1007-01,05F,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9743970455533 40.7687880243986),NA,19,4,19,13
-73.9775068915715,40.7664424394736,1E-AM-1006-01,01E,AM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9775068915715 40.7664424394736),NA,19,4,19,13
-73.9710026704697,40.7761052764621,13D-AM-1014-04,13D,AM,10142018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9710026704697 40.7761052764621),NA,19,4,19,13
-73.9594174605642,40.7973128653773,38B-AM-1019-02,38B,AM,10192018,2,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9594174605642 40.7973128653773),NA,19,4,19,13
-73.9643032554205,40.7794514526463,19H-AM-1010-02,19H,AM,10102018,2,NA,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,near base of small tree,TRUE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,ran from human with dog,POINT (-73.9643032554205 40.7794514526463),NA,19,4,19,13
-73.9691821206863,40.7763203164339,14F-PM-1012-03,14F,PM,10122018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9691821206863 40.7763203164339),NA,19,4,19,13
-73.9693841004072,40.7704148658294,8I-PM-1013-06,08I,PM,10132018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9693841004072 40.7704148658294),NA,19,4,19,13
